020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff01000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff01000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000000001000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000000001000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000000001000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000000001000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
020000000001000000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fffffdff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffcff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fcfffcff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000feffffff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fcfffcff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fcfffcff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffdff0000	0x00000001	65535	1.5.2,host
020000feffffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000fdfffdff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fdfffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000feffffff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fefffeff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000feffffff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000feffffff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000feff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
020000fffffeff0000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffffffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
020000ffff00000000	0x00000001	65535	1.5.2,host
0200000000ffff0000	0x00000001	65535	1.5.2,host
1101080000010000000000000000000000000000	0x00000001	65535	1.5.3,host
020100000000000000	0x00000001	65535	1.5.2,host
1101080000000000000000000000000000000000	0x00000001	65535	1.5.3,host
020000000000000000	0x00000001	65535	1.5.2,host
0000160000000000	0x00000001	65535	1.1.1,host
0000160700000000	0x00000001	65535	1.1.1,host
0000070000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
0000160000000000	0x00000001	65535	1.1.1,host
0000160700000000	0x00000001	65535	1.1.1,host
0000070000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
0000160000000000	0x00000001	65535	1.1.1,host
0000160700000000	0x00000001	65535	1.1.1,host
0000070000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
0000160000000000	0x00000001	65535	1.1.1,host
0000160700000000	0x00000001	65535	1.1.1,host
0000070000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
00002a0000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
0100000000000000	0x00000001	65535	1.1.1,host
0100160000000000	0x00000001	65535	1.1.1,host
0100000000000000	0x00000001	65535	1.1.1,host
0000000000000000	0x00000001	65535	1.1.1,host
